
Epoch [35/200], Step [75/300], D Loss: 0.5999, G Loss: 2.5403, D(x): 0.79, D(G(z)): 0.18, Time Elapsed: 1.62 sec
Epoch [35/200], Step [150/300], D Loss: 0.3621, G Loss: 2.7655, D(x): 0.86, D(G(z)): 0.10, Time Elapsed: 3.23 sec
Epoch [35/200], Step [225/300], D Loss: 0.2462, G Loss: 3.2437, D(x): 0.90, D(G(z)): 0.09, Time Elapsed: 4.85 sec
Epoch [35/200], Step [300/300], D Loss: 1.0233, G Loss: 1.5986, D(x): 0.75, D(G(z)): 0.38, Time Elapsed: 6.46 sec
Epoch [36/200], Step [75/300], D Loss: 0.2163, G Loss: 2.8085, D(x): 0.90, D(G(z)): 0.08, Time Elapsed: 1.61 sec
Epoch [36/200], Step [150/300], D Loss: 0.5897, G Loss: 2.5639, D(x): 0.77, D(G(z)): 0.17, Time Elapsed: 3.26 sec
Epoch [36/200], Step [225/300], D Loss: 0.7070, G Loss: 1.9863, D(x): 0.74, D(G(z)): 0.23, Time Elapsed: 4.86 sec
Epoch [36/200], Step [300/300], D Loss: 0.5051, G Loss: 2.4587, D(x): 0.81, D(G(z)): 0.13, Time Elapsed: 6.48 sec
Epoch [37/200], Step [75/300], D Loss: 0.5595, G Loss: 2.3203, D(x): 0.78, D(G(z)): 0.16, Time Elapsed: 1.64 sec
Epoch [37/200], Step [150/300], D Loss: 0.3876, G Loss: 2.2064, D(x): 0.87, D(G(z)): 0.16, Time Elapsed: 3.23 sec
Epoch [37/200], Step [225/300], D Loss: 0.6724, G Loss: 2.3675, D(x): 0.82, D(G(z)): 0.25, Time Elapsed: 4.85 sec
Epoch [37/200], Step [300/300], D Loss: 0.4088, G Loss: 2.2773, D(x): 0.87, D(G(z)): 0.17, Time Elapsed: 6.52 sec
Epoch [38/200], Step [75/300], D Loss: 0.5446, G Loss: 2.5341, D(x): 0.87, D(G(z)): 0.25, Time Elapsed: 1.74 sec
Epoch [38/200], Step [150/300], D Loss: 0.3284, G Loss: 3.2035, D(x): 0.91, D(G(z)): 0.13, Time Elapsed: 3.36 sec
Epoch [38/200], Step [225/300], D Loss: 0.3612, G Loss: 2.8551, D(x): 0.86, D(G(z)): 0.10, Time Elapsed: 4.98 sec
Epoch [38/200], Step [300/300], D Loss: 0.3945, G Loss: 2.6986, D(x): 0.86, D(G(z)): 0.13, Time Elapsed: 6.59 sec
Epoch [39/200], Step [75/300], D Loss: 0.5862, G Loss: 2.1694, D(x): 0.80, D(G(z)): 0.15, Time Elapsed: 1.69 sec
Epoch [39/200], Step [150/300], D Loss: 0.4754, G Loss: 3.4805, D(x): 0.83, D(G(z)): 0.13, Time Elapsed: 3.35 sec
Epoch [39/200], Step [225/300], D Loss: 0.5698, G Loss: 2.6236, D(x): 0.81, D(G(z)): 0.17, Time Elapsed: 4.99 sec
Epoch [39/200], Step [300/300], D Loss: 0.4548, G Loss: 3.8597, D(x): 0.87, D(G(z)): 0.15, Time Elapsed: 6.62 sec
Epoch [40/200], Step [75/300], D Loss: 0.4430, G Loss: 2.9947, D(x): 0.84, D(G(z)): 0.15, Time Elapsed: 1.67 sec
Epoch [40/200], Step [150/300], D Loss: 0.5162, G Loss: 2.6255, D(x): 0.83, D(G(z)): 0.17, Time Elapsed: 3.32 sec
Epoch [40/200], Step [225/300], D Loss: 0.4253, G Loss: 3.5567, D(x): 0.86, D(G(z)): 0.13, Time Elapsed: 5.00 sec
Epoch [40/200], Step [300/300], D Loss: 0.4582, G Loss: 3.2903, D(x): 0.84, D(G(z)): 0.15, Time Elapsed: 6.63 sec
Epoch [41/200], Step [75/300], D Loss: 0.3622, G Loss: 3.6159, D(x): 0.87, D(G(z)): 0.12, Time Elapsed: 1.71 sec
Epoch [41/200], Step [150/300], D Loss: 0.3318, G Loss: 3.2907, D(x): 0.87, D(G(z)): 0.08, Time Elapsed: 3.38 sec
Epoch [41/200], Step [225/300], D Loss: 0.5716, G Loss: 2.3854, D(x): 0.82, D(G(z)): 0.17, Time Elapsed: 5.04 sec
Epoch [41/200], Step [300/300], D Loss: 0.2977, G Loss: 3.7984, D(x): 0.89, D(G(z)): 0.09, Time Elapsed: 6.66 sec
Epoch [42/200], Step [75/300], D Loss: 0.8024, G Loss: 2.4951, D(x): 0.80, D(G(z)): 0.26, Time Elapsed: 1.73 sec
Epoch [42/200], Step [150/300], D Loss: 0.6441, G Loss: 3.0880, D(x): 0.77, D(G(z)): 0.18, Time Elapsed: 3.46 sec
Epoch [42/200], Step [225/300], D Loss: 0.5702, G Loss: 2.4053, D(x): 0.81, D(G(z)): 0.17, Time Elapsed: 5.13 sec
Epoch [42/200], Step [300/300], D Loss: 0.5150, G Loss: 2.8405, D(x): 0.83, D(G(z)): 0.17, Time Elapsed: 6.86 sec
Epoch [43/200], Step [75/300], D Loss: 0.3751, G Loss: 3.0280, D(x): 0.86, D(G(z)): 0.12, Time Elapsed: 1.62 sec
Epoch [43/200], Step [150/300], D Loss: 0.4977, G Loss: 2.5892, D(x): 0.84, D(G(z)): 0.20, Time Elapsed: 3.21 sec
Epoch [43/200], Step [225/300], D Loss: 0.4435, G Loss: 2.4559, D(x): 0.83, D(G(z)): 0.13, Time Elapsed: 4.84 sec
Epoch [43/200], Step [300/300], D Loss: 0.4315, G Loss: 3.4590, D(x): 0.84, D(G(z)): 0.12, Time Elapsed: 6.50 sec
Epoch [44/200], Step [75/300], D Loss: 0.5088, G Loss: 2.8437, D(x): 0.83, D(G(z)): 0.14, Time Elapsed: 1.64 sec
Epoch [44/200], Step [150/300], D Loss: 0.5870, G Loss: 2.4909, D(x): 0.81, D(G(z)): 0.20, Time Elapsed: 3.26 sec
Epoch [44/200], Step [225/300], D Loss: 0.4612, G Loss: 2.5336, D(x): 0.83, D(G(z)): 0.16, Time Elapsed: 4.86 sec
Epoch [44/200], Step [300/300], D Loss: 0.6492, G Loss: 2.9949, D(x): 0.72, D(G(z)): 0.13, Time Elapsed: 6.49 sec
Epoch [45/200], Step [75/300], D Loss: 0.4168, G Loss: 3.3292, D(x): 0.88, D(G(z)): 0.14, Time Elapsed: 1.69 sec
Epoch [45/200], Step [150/300], D Loss: 0.5208, G Loss: 3.0579, D(x): 0.83, D(G(z)): 0.16, Time Elapsed: 3.33 sec
Epoch [45/200], Step [225/300], D Loss: 0.3066, G Loss: 3.3750, D(x): 0.92, D(G(z)): 0.14, Time Elapsed: 4.92 sec
Epoch [45/200], Step [300/300], D Loss: 0.5027, G Loss: 2.7545, D(x): 0.83, D(G(z)): 0.17, Time Elapsed: 6.54 sec
Epoch [46/200], Step [75/300], D Loss: 0.4087, G Loss: 2.6769, D(x): 0.86, D(G(z)): 0.14, Time Elapsed: 1.62 sec
Epoch [46/200], Step [150/300], D Loss: 0.5064, G Loss: 2.3915, D(x): 0.87, D(G(z)): 0.20, Time Elapsed: 3.29 sec
